Yamaha Grizzly 450 Auto 4x4 EPS,2012,ATV,0,0,0,421.0,0,281.2,7499.0
Yamaha Grizzly 550 FI Auto 4x4,2012,ATV,0,0,0,558.0,0,293.9,7999.0
Yamaha Grizzly 550 FI Auto 4x4 EPS,2012,ATV,0,0,0,558.0,0,293.9,8699.0
Yamaha Majesty,2012,Scooter,0,0,0,395.0,267.0,211.8,6750.0
Yamaha PW50,2012,Enduro / offroad,0,0,0,49.0,0,38.6,1390.0
Yamaha Raptor 125,2012,ATV,0,0,0,124.0,0,135.6,3399.0
Yamaha Raptor 250,2012,ATV,0,0,0,249.0,0,149.7,4599.0
Yamaha Raptor 250R,2012,ATV,0,0,0,249.0,0,149.7,5099.0
Yamaha Raptor 350,2012,ATV,0,0,0,348.0,0,179.6,5499.0
Yamaha Raptor 700R,2012,ATV,0,0,0,686.0,0,191.4,8399.0
Yamaha Raptor 700R SE,2012,ATV,0,0,0,686.0,0,191.4,8999.0
Yamaha Raptor 90,2012,ATV,0,0,0,88.0,0,119.8,2699.0
Yamaha Road Star,2012,Custom / cruiser,0,0,0,1671.6,320.0,337.0,12390.0
Yamaha Road Star S,2012,Custom / cruiser,0,0,0,1671.6,320.0,337.0,13490.0
Yamaha Road Star Silverado,2012,Touring,0,0,0,1671.6,320.0,351.1,14590.0
Yamaha Road Star Silverado S,2012,Touring,0,0,0,1671.6,298.0,350.6,15590.0
Yamaha Royal Star Tour Deluxe,2012,Touring,97.0,0,0,1294.7,320.0,382.8,15690.0
Yamaha Royal Star Venture,2012,Touring,97.0,0,0,1294.7,320.0,394.2,18190.0
Yamaha Royal Star Venture S,2012,Touring,97.0,0,115.3,1294.7,320.0,394.2,20190.0
Yamaha Star Midnight Warrior,2012,Custom / cruiser,0,0,0,1671.6,282.0,294.8,13390.0
Yamaha Star Raider,2012,Custom / cruiser,0,0,0,1851.9,310.0,331.1,14590.0
Yamaha Star Raider S,2012,Custom / cruiser,0,0,0,1851.9,310.0,331.1,15190.0
Yamaha Star Raider SCL,2012,Custom / cruiser,0,0,0,1851.9,310.0,331.1,19990.0
Yamaha Star Roadliner Midnight,2012,Custom / cruiser,0,0,0,1851.9,320.0,339.7,14090.0
Yamaha Star Roadliner S,2012,Custom / cruiser,0,0,0,1851.9,320.0,340.2,15390.0
Yamaha Star Stratoliner,2012,Touring,0,0,0,1851.9,320.0,363.8,15690.0
Yamaha Star Stratoliner Deluxe,2012,Custom / cruiser,0,0,0,1851.9,320.0,360.2,17990.0
Yamaha Star Stratoliner S,2012,Touring,0,0,0,1851.9,320.0,363.8,17390.0
Yamaha Star Stryker,2012,Custom / cruiser,0,0,0,1311.1,310.0,293.0,11090.0
Yamaha Star VMAX,2012,Naked bike,0,0,0,1671.6,298.0,309.8,19890.0
Yamaha Star Warrior,2012,Custom / cruiser,0,0,0,1671.6,282.0,294.8,13190.0
Yamaha TT-R110E,2012,Enduro / offroad,0,0,0,110.0,110.0,71.7,2190.0
Yamaha TT-R125E,2012,Enduro / offroad,0,0,0,124.0,110.0,89.8,2699.0
Yamaha TT-R125LE,2012,Enduro / offroad,0,0,0,124.0,110.0,89.8,3190.0
Yamaha TT-R230,2012,Enduro / offroad,0,0,0,223.0,130.0,113.9,3850.0
Yamaha TT-R50E,2012,Enduro / offroad,0,0,0,49.0,0,56.7,1490.0
Yamaha TW200,2012,Super motard,0,0,0,196.0,110.0,126.6,4490.0
Yamaha V Star 1100 Classic,2012,Custom / cruiser,0,0,0,1065.2,282.0,284.9,9290.0
Yamaha V Star 1100 Custom,2012,Custom / cruiser,0,0,0,1065.2,282.0,274.9,9190.0
Yamaha V Star 1100 Silverado,2012,Touring,0,0,0,1065.2,282.0,303.9,10290.0
Yamaha V Star 1300,2012,Custom / cruiser,0,0,0,1311.1,298.0,303.0,10990.0
Yamaha V Star 1300 Tourer,2012,Touring,0,0,0,1311.1,298.0,323.0,12090.0
Yamaha V Star 250,2012,Custom / cruiser,0,0,0,245.8,130.0,146.5,4190.0
Yamaha V Star 950,2012,Custom / cruiser,0,0,0,942.3,298.0,278.1,8490.0
Yamaha V Star 950 Tourer,2012,Touring,0,0,0,942.3,298.0,298.0,9490.0
Yamaha V Star Classic,2012,Custom / cruiser,0,0,0,655.5,200.0,246.8,6590.0
Yamaha V Star Custom,2012,Custom / cruiser,0,0,0,655.5,200.0,232.7,6890.0
Yamaha V Star Silverado,2012,Touring,0,0,0,655.5,200.0,264.4,7890.0
Yamaha VMAX,2012,Naked bike,200.0,0,166.8,1679.0,298.0,310.0,19890.0
Yamaha Vino 125,2012,Scooter,0,0,0,124.0,110.0,108.9,2899.0
Yamaha Vino Classic,2012,Scooter,0,0,0,49.0,110.0,80.7,2250.0
Yamaha WR250F,2012,Enduro / offroad,0,0,0,250.0,245.0,116.1,6890.0
Yamaha WR250R,2012,Enduro / offroad,0,0,0,250.0,230.0,135.2,6590.0
Yamaha WR250X,2012,Super motard,0,0,0,250.0,230.0,137.0,6590.0
Yamaha WR450F,2012,Enduro / offroad,0,0,0,449.0,0,0,8090.0
Yamaha Wolverine 450 Auto 4x4,2012,ATV,0,0,0,421.0,0,249.5,6399.0
Yamaha XT1200Z Super Tenere,2012,Super motard,0,0,0,1199.0,282.0,260.8,14500.0
Yamaha XT250,2012,Enduro / offroad,0,0,0,249.0,203.0,132.0,5090.0
Yamaha YFZ450,2012,ATV,0,0,0,449.0,173.0,172.8,6799.0
Yamaha YFZ450R,2012,ATV,0,0,0,449.0,0,182.8,8599.0
Yamaha YFZ450R SE,2012,ATV,0,0,0,449.0,0,183.7,8949.0
Yamaha YFZ450X,2012,ATV,0,0,0,449.0,0,181.4,8599.0
Yamaha YFZ450X SE,2012,ATV,0,0,0,449.0,0,181.4,8949.0
Yamaha YZ125,2012,Cross / motocross,0,0,0,124.0,245.0,94.4,6290.0
Yamaha YZ250,2012,Cross / motocross,0,0,0,249.0,245.0,103.0,7150.0
Yamaha YZ250F,2012,Cross / motocross,0,0,0,250.0,245.0,103.0,7290.0
Yamaha YZ450F,2012,Cross / motocross,0,0,0,449.0,245.0,111.1,8350.0
Yamaha YZ85,2012,Cross / motocross,0,0,0,85.0,190.0,71.2,3990.0
Yamaha YZF-R1,2012,Sport,0,0,0,998.0,220.0,205.9,13990.0
Yamaha YZF-R6,2012,Sport,0,0,0,599.0,220.0,189.2,10890.0
Yamaha Zuma 125,2012,Scooter,0,0,0,125.0,220.0,122.0,3350.0
Yamaha Zuma 50,2012,Scooter,0,0,0,49.0,155.0,93.9,2390.0
Yamaha Zuma 50F,2012,Scooter,0,0,0,49.0,0,93.0,2540.0
Arctic Cat 1000 LTD,2011,ATV,0,0,0,951.0,0,0,12299.0
Arctic Cat 150,2011,ATV,0,0,0,149.0,0,0,3399.0
Arctic Cat 300,2011,ATV,0,0,0,270.0,0,0,3999.0
Arctic Cat 300 DVX,2011,ATV,0,0,0,270.0,0,0,3999.0
Arctic Cat 366 SE,2011,ATV,0,0,0,366.0,0,0,6249.0
Arctic Cat 450,2011,ATV,0,0,0,443.0,0,0,6999.0
Arctic Cat 450 LTD,2011,ATV,0,0,0,443.0,0,0,7799.0
Arctic Cat 550,2011,ATV,0,0,0,545.0,0,0,7790.0
Arctic Cat 550 LTD,2011,ATV,0,0,0,545.0,0,0,9499.0
Arctic Cat 550 S,2011,ATV,0,0,0,545.0,0,0,8599.0
Arctic Cat 650,2011,ATV,0,0,0,641.0,0,0,7299.0
Arctic Cat 700,2011,ATV,0,0,0,695.0,0,0,8699.0
Arctic Cat 700 LTD,2011,ATV,0,0,0,695.0,0,0,10339.0
Arctic Cat 700 S,2011,ATV,0,0,0,695.0,0,0,9499.0
Arctic Cat 90,2011,ATV,0,0,0,90.0,0,0,2699.0
Arctic Cat 90 DVX,2011,ATV,0,0,0,90.0,0,0,2699.0
Arctic Cat 90 DVX,2011,ATV,0,0,0,90.0,0,0,2699.0
Arctic Cat Mud Pro 1000,2011,ATV,0,0,0,951.0,0,0,13299.0
Arctic Cat Mud Pro 1000,2011,ATV,0,0,0,951.0,0,0,13299.0
Arctic Cat Mud Pro 650,2011,ATV,0,0,0,641.0,0,0,8799.0
Arctic Cat Mud Pro 650,2011,ATV,0,0,0,641.0,0,0,8799.0
Arctic Cat Mud Pro 700,2011,ATV,0,0,0,695.0,0,0,9999.0
Arctic Cat Mud Pro 700,2011,ATV,0,0,0,695.0,0,0,9999.0
Arctic Cat Super Duty Diesel,2011,ATV,0,0,0,695.0,0,0,9999.0
Arctic Cat TBX 700 LTD,2011,ATV,0,0,0,695.0,0,0,9999.0
Arctic Cat TRV 1000 Cruiser,2011,ATV,0,0,0,951.0,0,0,13799.0
Arctic Cat TRV 450,2011,ATV,0,0,0,443.0,0,0,7699.0
Arctic Cat TRV 550 Cruiser,2011,ATV,0,0,0,545.0,0,0,10399.0
Arctic Cat TRV 550 GT,2011,ATV,0,0,0,545.0,0,0,9549.0
Arctic Cat TRV 550 H1 EFI,2011,ATV,0,0,0,545.0,0,0,8499.0
Arctic Cat TRV 700,2011,ATV,0,0,0,695.0,0,0,9299.0
Arctic Cat TRV 700 Cruiser,2011,ATV,0,0,0,681.0,0,0,11199.0
Arctic Cat TRV 700 GT,2011,ATV,0,0,0,695.0,0,0,10349.0
BMC Choppers Hooligan 541,2011,Custom / cruiser,0,0,0,1442.2,292.0,0,18995.0
BMW F 650 GS,2011,Enduro / offroad,69.7,185.0,75.0,798.0,265.0,199.0,9195.0
BMW F 800 GS,2011,Enduro / offroad,84.5,0,83.0,798.0,265.0,207.0,11395.0
BMW F 800 ST,2011,Touring,83.8,0,86.0,798.0,265.0,204.0,10990.0
BMW G 450 X,2011,Enduro / offroad,40.2,145.0,42.8,449.5,220.0,0,8200.0
BMW G 650 GS,2011,Enduro / offroad,50.0,165.0,44.0,652.0,0,191.9,7900.0
BMW HP2 Sport,2011,Sport,131.4,0,115.0,1170.0,265.0,199.0,25500.0
BMW K 1200 LT,2011,Touring,116.0,200.0,120.0,1171.0,285.0,0,21700.0
BMW K 1300 GT,2011,Touring,158.2,0,135.0,1293.0,294.0,288.0,22595.0
BMW R 1200 GS,2011,Enduro / offroad,108.6,0,120.0,1170.0,265.0,229.0,14950.0
BMW R 1200 GS Adventure,2011,Enduro / offroad,108.6,0,120.0,1170.0,265.0,256.0,17000.0
BMW R 1200 R,2011,Naked bike,107.3,0,115.0,1170.0,265.0,223.0,13795.0
BMW R 1200 RT,2011,Touring,108.6,0,120.0,1170.0,265.0,259.0,17250.0
BMW S 1000 RR,2011,Sport,190.4,0,112.0,999.0,220.0,204.0,13950.0
BPG Uno I,2011,Prototype / concept model,0,48.3,0,0,0,0,7500.0
BamX BX125 DB1 Enforcer,2011,Minibike-cross,6.5,0,8.5,124.0,0,60.0,1299.0
BamX BX125 DB2 Renegade,2011,Minibike-cross,6.5,0,8.5,124.0,0,61.0,1399.0
BamX BX150-DB Voyager,2011,Enduro / offroad,9.5,0,12.5,149.0,0,0,1399.0
BamX BX200-DB Outback,2011,Enduro / offroad,14.5,0,13.0,196.0,0,132.0,1499.0
BamX BX50-DB Pee Wee,2011,Minibike-cross,2.0,0,2.8,49.5,0,0,849.0
BamX BX70-DB Trailstar,2011,Minibike-cross,3.6,0,4.2,72.0,0,0,999.0
Big Bear Choppers Bear Bones,2011,Custom / cruiser,95.0,0,151.9,1638.8,0,0,21500.0
Big Dog Bulldog,2011,Custom / cruiser,0,0,0,1807.0,0,0,39900.0
Big Dog Bulldog Sport,2011,Custom / cruiser,0,0,0,1807.0,0,365.0,37400.0
Big Dog Coyote,2011,Custom / cruiser,0,0,0,1917.0,0,0,23900.0
Big Dog K-9,2011,Custom / cruiser,0,0,0,1917.0,0,0,29900.0
Big Dog K-9 250,2011,Custom / cruiser,0,0,0,1819.1,0,0,22595.0
Big Dog Mastiff,2011,Custom / cruiser,0,0,0,1917.0,0,0,28900.0
Big Dog Pitbull,2011,Custom / cruiser,0,0,0,1916.0,0,0,26900.0
Big Dog Ridgeback,2011,Custom / cruiser,0,0,0,1917.0,0,324.0,27900.0
Big Dog Wolf,2011,Custom / cruiser,0,0,0,1976.0,0,0,35900.0
Bourget Suicide King Cobra,2011,Custom / cruiser,0,0,0,2146.8,0,0,120000.0
Brammo Enertia,2011,Sport,17.4,96.6,40.0,0,0,0,9995.0
Brudeli 654L,2011,Allround,63.0,170.0,65.0,654.7,240.0,0,25000.0
CMC DeLuxe,2011,Scooter,16.0,104.6,0,0,178.0,0,7999.0
CMC Economy,2011,Scooter,12.0,88.5,0,0,178.0,0,6499.0
CMC Standard,2011,Scooter,12.0,88.5,0,0,178.0,0,6999.0
California Scooter Baby Doll,2011,Custom / cruiser,13.3,0,12.3,149.0,0,0,4295.0
California Scooter Classic,2011,Custom / cruiser,13.3,0,12.3,149.0,0,0,4995.0
California Scooter Greaser,2011,Custom / cruiser,13.3,0,12.3,149.0,0,0,4295.0
Can-Am Outlander 800R X MR,2011,ATV,0,0,0,799.9,0,0,13099.0
Can-Am Outlander 800R X XC,2011,ATV,0,0,0,799.9,0,0,12449.0
Can-Am Outlander 800R XT-P,2011,ATV,0,0,0,799.9,0,0,11549.0
Can-Am Renegade 800R,2011,ATV,71.0,0,0,799.9,0,0,9899.0
Can-Am Renegade 800R X XC,2011,ATV,71.0,0,0,799.9,0,0,12399.0
Can-Am Spyder Roadster RT,2011,Touring,100.0,0,104.0,998.0,250.0,0,21399.0
Can-Am Spyder Roadster RT Limited,2011,Touring,100.0,0,104.0,998.0,250.0,0,28099.0
Cobra CX50 Junior,2011,Minibike-cross,0,0,0,50.0,140.0,0,3498.0
Cobra CX50 SR,2011,Minibike-cross,0,0,0,50.0,140.0,0,3898.0
Cobra CX65,2011,Minibike-cross,0,0,0,65.0,165.0,0,4398.0
Covingtons 300R,2011,Custom / cruiser,0,0,0,1868.2,0,0,29900.0
Covingtons Beach Cruiser,2011,Custom / cruiser,0,0,0,1311.1,0,0,20900.0
Covingtons Bobber,2011,Custom / cruiser,0,0,0,1311.1,0,0,19900.0
Covingtons Chopper,2011,Custom / cruiser,0,0,0,1311.1,0,0,20900.0
Covingtons Speed Demon,2011,Custom / cruiser,0,0,0,1868.2,0,0,24900.0
Covingtons Speedster,2011,Custom / cruiser,0,0,0,1311.1,0,0,19900.0
Derringer 50,2011,Classic,0,0,0,49.0,0,0,3500.0
Diamo Torino 150,2011,Scooter,12.0,104.6,0,149.0,0,0,2695.0
Diamo Turista 300,2011,ATV,18.4,0,0,299.0,0,0,3995.0
Diamo Tuscany 150,2011,Scooter,9.4,104.6,0,149.0,0,0,2495.0
Diamo Tuscany 50,2011,Scooter,3.0,64.4,0,49.0,0,0,1695.0
Diamo Velocity 150,2011,Scooter,9.4,104.6,0,149.0,0,0,2495.0
Dirico Flyer,2011,Touring,0,0,0,1442.2,0,0,31900.0
Dirico Speedster,2011,Custom / cruiser,0,0,0,1802.7,0,0,39000.0
Ducati Hypermotard 1100 Evo,2011,Super motard,95.0,0,10.5,1078.0,245.0,0,11995.0
Ducati Hypermotard 1100 Evo SP,2011,Super motard,95.0,0,10.5,1078.0,245.0,0,14995.0
Ducati Hypermotard 796,2011,Super motard,81.0,0,75.5,803.0,245.0,0,9995.0
Ducati Monster 696,2011,Naked bike,78.9,0,50.6,696.0,245.0,0,8495.0
Ducati Monster 796,2011,Naked bike,85.8,0,58.0,803.0,245.0,0,9995.0
Ducati Multistrada 1200,2011,Sport touring,150.0,0,118.7,1198.4,245.0,0,14995.0
Ducati Multistrada 1200 S Sport,2011,Sport touring,150.0,0,118.7,1198.4,245.0,0,19995.0
Ducati Streetfighter,2011,Naked bike,155.0,0,115.3,1099.0,245.0,0,14995.0
Ducati Streetfighter S,2011,Naked bike,155.0,0,115.3,1099.0,245.0,0,18995.0
Ducati Superbike 1198,2011,Sport,170.0,0,131.4,849.4,245.0,0,16495.0
Ducati Superbike 1198 R Corse SE,2011,Sport,180.0,0,134.2,1198.4,245.0,0,39995.0
Ducati Superbike 848 Evo,2011,Sport,140.0,0,98.0,849.4,245.0,0,12995.0
Enfield Bullet C5 Military,2011,Classic,27.2,0,41.3,499.0,152.0,183.0,6395.0
Enfield Bullet Electra Deluxe,2011,Classic,27.5,100.0,41.3,346.0,152.0,0,6095.0
Enfield Bullet G5 Deluxe EFI,2011,Classic,36.8,0,41.3,499.0,152.0,0,6095.0
Erik Buell Racing 1125R DSB,2011,Sport,140.0,0,108.5,1126.0,205.0,0,15900.0
Erik Buell Racing 1125RR ASB,2011,Sport,170.0,0,116.6,1126.0,205.0,0,41900.0
Erik Buell Racing 1190RR,2011,Sport,185.0,0,126.1,1190.0,240.0,0,44900.0
Exile Cycles Fat Bloke,2011,Custom / cruiser,0,0,0,1983.0,292.0,0,55000.0
Genuine Scooter Black Jack,2011,Scooter,0,96.6,0,149.0,0,0,3499.0
Genuine Scooter Buddy 125,2011,Scooter,0,96.6,0,125.0,0,0,2699.0
Genuine Scooter Buddy 50,2011,Scooter,0,48.3,0,50.0,0,0,1999.0
Genuine Scooter Buddy International,2011,Scooter,0,48.3,0,50.0,0,0,2199.0
Genuine Scooter Stella 150 4-stroke,2011,Scooter,0,96.6,0,147.5,152.0,0,3599.0
Harley-Davidson FLHR Road King,2011,Touring,0,0,126.0,1584.0,300.0,0,16999.0
Harley-Davidson FLHRC Road King Classic,2011,Touring,0,0,138.0,1584.0,300.0,0,19499.0
Harley-Davidson FLHTC Electra Glide Classic,2011,Touring,0,0,126.0,1584.0,300.0,0,18999.0
Harley-Davidson FLHTCU Ultra Classic Electra Glide,2011,Touring,0,0,126.0,1584.0,300.0,0,20999.0
Harley-Davidson FLHTCUSE6 CVO Ultra Classic Electra Glide,2011,Touring,0,0,156.0,1802.7,300.0,0,36499.0
Harley-Davidson FLHTCUTG Tri Glide Ultra Classic,2011,Allround,0,0,137.0,1688.0,229.0,0,30499.0
Harley-Davidson FLHTK Electra Glide Ultra Limited,2011,Touring,0,0,138.0,1690.0,300.0,0,23699.0
Harley-Davidson FLHX Street Glide,2011,Touring,0,0,126.0,1584.0,300.0,372.9,18999.0
Harley-Davidson FLHXSE2 CVO Street Glide,2011,Touring,0,0,156.0,1802.7,300.0,0,32499.0
Harley-Davidson FLHXXX Street Glide Trike,2011,Custom / cruiser,0,0,137.0,1688.0,228.0,503.0,30499.0
Harley-Davidson FLSTC Heritage Softail Classic,2011,Touring,0,0,125.0,1584.0,292.0,0,16999.0
Harley-Davidson FLSTF Fat Boy,2011,Custom / cruiser,0,0,127.0,1584.0,292.0,0,15999.0
Harley-Davidson FLSTFB Fat Boy Lo,2011,Custom / cruiser,0,0,127.0,1584.0,292.0,0,16299.0
Harley-Davidson FLSTN Softail Deluxe,2011,Custom / cruiser,0,0,127.0,1584.0,292.0,0,16799.0
Harley-Davidson FLSTSB Softail Cross Bones,2011,Custom / cruiser,0,0,127.0,1584.0,292.0,0,16999.0
Harley-Davidson FLSTSE CVO Softail Convertible,2011,Touring,0,0,149.0,1802.7,292.0,0,29599.0
Harley-Davidson FLTRU Road Glide Ultra,2011,Custom / cruiser,0,0,138.0,1688.0,300.0,0,22499.0
Harley-Davidson FLTRUSE CVO Road Glide Ultra,2011,Custom / cruiser,0,0,156.0,1802.7,300.0,0,35999.0
Harley-Davidson FLTRX Road Glide Custom,2011,Custom / cruiser,0,0,126.0,1573.3,300.0,0,18999.0
Harley-Davidson FXCWC Softail Rocker C,2011,Custom / cruiser,0,0,125.0,1584.0,292.0,0,19499.0
Harley-Davidson FXDB Street Bob,2011,Custom / cruiser,0,0,125.0,1584.0,292.0,0,12999.0
Harley-Davidson FXDC Dyna Super Glide Custom,2011,Custom / cruiser,0,0,125.0,1584.0,292.0,0,12990.0
Harley-Davidson FXDF Fat Bob,2011,Custom / cruiser,0,0,125.0,1584.0,292.0,0,14999.0
Harley-Davidson FXDWG Dyna Wide Glide,2011,Custom / cruiser,0,0,125.0,1573.3,292.0,301.6,14499.0
Harley-Davidson Sportster XL883N Iron 833,2011,Custom / cruiser,0,0,75.0,883.3,260.0,256.3,7999.0
Harley-Davidson VRSCDX Night Rod Special,2011,Custom / cruiser,0,0,115.0,1250.0,300.0,0,14699.0
Harley-Davidson VRSCF V-Rod Muscle,2011,Custom / cruiser,0,0,117.0,1250.0,300.0,0,14999.0
Harley-Davidson XL 1200L Sportster 1200 Low,2011,Custom / cruiser,0,0,107.0,1201.3,260.0,263.5,9899.0
Harley-Davidson XL 1200N Nightster,2011,Custom / cruiser,0,0,107.0,1201.3,0,254.9,9999.0
Harley-Davidson XL 1200X Forty-Eight,2011,Custom / cruiser,0,0,107.0,1201.3,260.0,0,10499.0
Harley-Davidson XL 883L Sportster 883 SuperLow,2011,Custom / cruiser,0,0,75.0,883.3,269.0,255.4,7999.0
Headbanger Foxy Lady,2011,Custom / cruiser,0,0,0,1638.8,0,270.0,24200.0
Headbanger Gypsy Soul,2011,Custom / cruiser,0,0,0,1530.0,0,0,25200.0
Headbanger High Flyin,2011,Custom / cruiser,0,0,0,1983.0,0,0,25500.0
Headbanger Hollister,2011,Custom / cruiser,0,0,0,1450.0,0,0,21300.0
Honda CRF100F,2011,Trial,0,0,0,99.0,0,78.9,2799.0
Honda CRF150F,2011,Trial,0,0,0,149.0,240.0,107.1,3399.0
Honda CRF150R,2011,Cross / motocross,0,0,0,149.0,190.0,83.0,4699.0
Honda CRF150R Expert,2011,Cross / motocross,0,0,0,149.0,190.0,83.0,4799.0
Honda CRF230F,2011,Trial,0,0,0,223.0,240.0,112.9,3899.0
Honda CRF230L,2011,Enduro / offroad,0,0,65.5,223.0,220.0,121.1,5399.0
Honda CRF230M,2011,Super motard,0,0,0,223.0,220.0,125.2,5399.0
Honda CRF250R,2011,Cross / motocross,0,0,0,249.0,240.0,103.0,7199.0
Honda CRF250X,2011,Trial,0,0,0,249.0,240.0,114.8,7149.0
Honda CRF450R,2011,Cross / motocross,0,0,0,449.0,240.0,108.0,8199.0
Honda CRF450X,2011,Trial,0,0,0,449.0,240.0,122.0,7899.0
Honda CRF50F,2011,Trial,0,0,0,49.0,0,49.9,1499.0
Honda CRF70F,2011,Trial,0,0,0,72.0,0,63.1,1899.0
Honda CRF80F,2011,Trial,0,0,0,80.0,0,73.9,2399.0
Honda DN-01,2011,Allround,0,0,0,680.0,276.0,269.9,15999.0
Honda Elite,2011,Scooter,0,0,0,108.0,130.0,115.2,2999.0
Honda FourTrax Foreman 4x4,2011,ATV,0,0,0,475.0,180.0,281.2,6799.0
Honda FourTrax Foreman Rubicon,2011,ATV,0,0,0,499.0,180.0,285.8,7699.0
Honda FourTrax Foreman Rubicon GPScape,2011,ATV,0,0,0,499.0,180.0,285.8,8349.0
Honda FourTrax Recon,2011,ATV,0,0,0,229.0,0,199.1,3899.0
Honda FourTrax Rincon,2011,ATV,0,0,0,675.0,180.0,293.9,8799.0
Honda Interceptor,2011,Naked bike,0,0,0,782.0,256.0,244.9,11999.0
Honda Metropolitan,2011,Scooter,0,0,0,49.0,0,79.8,2049.0
Honda NT700V,2011,Sport touring,0,0,0,680.0,276.0,254.9,9999.0
Honda PCX,2011,Scooter,0,0,0,125.0,220.0,127.0,3399.0
Honda Rebel,2011,Custom / cruiser,0,0,79.0,234.0,0,150.1,6999.0
Honda Ruckus,2011,Scooter,0,0,0,49.0,0,88.0,2499.0
Honda SH150i,2011,Scooter,0,0,0,153.0,130.0,137.0,4499.0
Honda ST1300 Pan-European,2011,Sport touring,0,0,0,1261.0,316.0,326.1,16499.0
Honda Sabre,2011,Custom / cruiser,0,0,0,1312.0,296.0,301.2,11799.0
Honda Shadow Aero,2011,Custom / cruiser,0,0,79.0,745.0,180.0,250.8,6999.0
Honda Shadow Spirit 750,2011,Custom / cruiser,0,0,79.0,745.0,296.0,243.1,6999.0
Honda Stateline,2011,Custom / cruiser,0,0,0,1312.0,296.0,304.8,11699.0
Honda TRX250X,2011,ATV,0,0,0,229.0,174.0,171.9,4399.0
Honda TRX300X,2011,ATV,0,0,0,282.0,0,176.0,5299.0
Honda TRX400X,2011,ATV,0,0,0,397.0,220.0,185.1,6299.0
Honda TRX450R,2011,ATV,0,0,0,450.0,190.0,172.8,7499.0
Honda TRX450R E,2011,ATV,0,0,0,450.0,190.0,176.0,7499.0
Honda TRX700XX,2011,ATV,0,0,0,686.0,200.0,229.1,8499.0
Honda TRX90X,2011,ATV,0,0,0,86.0,0,118.8,2999.0
Honda VFR1200F,2011,Sport,0,0,0,1237.0,276.0,268.1,15999.0
Honda VFR1200F DCT,2011,Sport,0,0,0,1237.0,276.0,268.1,17499.0
Honda VTX1300C,2011,Custom / cruiser,0,0,0,1312.0,296.0,307.5,10199.0
Honda VTX1300R,2011,Custom / cruiser,0,0,0,1312.0,296.0,322.1,10199.0
Honda VTX1300T,2011,Touring,0,0,0,1312.0,296.0,339.3,11499.0
Honda VTX1800F,2011,Custom / cruiser,0,0,0,1795.0,316.0,351.1,13499.0
Honda VTX1800N,2011,Custom / cruiser,0,0,0,1795.0,316.0,364.7,15999.0
Honda VTX1800T,2011,Touring,0,0,101.0,1795.0,316.0,362.9,14899.0
Honda XR650L,2011,Enduro / offroad,0,0,100.0,644.0,0,156.9,5399.0
Hyosung GT250,2011,Sport,27.0,0,22.7,249.0,230.0,0,3499.0
Hyosung GT250R,2011,Sport,27.0,0,22.7,249.0,230.0,187.8,3799.0
Hyosung GT650,2011,Naked bike,79.0,0,66.9,647.0,230.0,191.0,5399.0
Hyosung GT650R,2011,Sport,79.0,0,66.9,647.0,230.0,215.0,6099.0
Hyosung GT650S,2011,Sport touring,79.0,0,66.9,647.0,230.0,208.2,5699.0
Hyosung GV 250,2011,Custom / cruiser,25.0,0,22.0,249.0,0,176.0,3699.0
Hyosung GV 650 Avitar,2011,Custom / cruiser,79.0,0,67.0,647.0,270.0,244.0,6699.0
Hyosung GV 650 SE,2011,Custom / cruiser,79.0,0,67.0,647.0,270.0,0,7499.0
Hyosung MS3-250,2011,Scooter,25.0,0,22.2,249.0,220.0,0,4499.0
Hyosung SB50ZR Sense,2011,Scooter,4.0,0,3.8,49.0,162.0,0,1599.0
Hyosung SF50B Prima,2011,Scooter,5.0,0,3.8,49.0,162.0,0,1799.0
Hyosung SF50R Rally,2011,Scooter,5.0,0,3.8,49.0,162.0,0,1899.0
Hyosung TE450S,2011,ATV,52.0,0,47.6,449.0,240.0,0,4999.0
Kawasaki Bayou 250,2011,ATV,0,0,0,228.0,0,194.1,3599.0
Kawasaki Brute Force 650 4x4,2011,ATV,0,0,0,633.0,0,294.1,7599.0
Kawasaki Brute Force 650 4x4i,2011,ATV,0,0,0,633.0,0,296.1,8099.0
Kawasaki Brute Force 750 4x4i,2011,ATV,0,0,0,749.0,200.0,296.1,8849.0
Kawasaki Concours 14,2011,Sport touring,0,0,0,1352.0,270.0,304.0,14599.0
Kawasaki Concours 14 ABS,2011,Sport touring,0,0,138.3,1352.0,270.0,312.1,15599.0
Kawasaki ER-6n,2011,Naked bike,0,0,0,649.0,220.0,200.0,6699.0
Kawasaki KFX 450R,2011,ATV,0,0,0,449.0,200.0,392.5,8099.0
Kawasaki KFX 90,2011,ATV,0,0,0,89.0,200.0,392.5,2690.0
Kawasaki KLR 650,2011,Super motard,0,0,0,651.0,280.0,196.0,6149.0
Kawasaki KLX 110,2011,Minibike-cross,0,0,0,111.0,0,76.2,2149.0
Kawasaki KLX 110L,2011,Enduro / offroad,0,0,0,111.0,0,76.2,2299.0
Kawasaki KLX 140,2011,Enduro / offroad,0,0,0,144.0,186.0,93.0,2899.0
Kawasaki KLX 140L,2011,Enduro / offroad,0,0,0,144.0,186.0,95.0,3199.0
Kawasaki KLX 250S,2011,Enduro / offroad,0,0,0,249.0,240.0,135.0,4999.0
